Store Company ID,Company Name,Address 1,City,State,Zip,Country,Phone
1000953378,McDonald's,428 N Central Ave,DULUTH,MN,55807-2530,United States of America,2186240460.0
1000953379,McDonald's,428 N Main St,NILES,OH,44446-5131,United States of America,3306523328.0
1000953380,McDonald's,428 S Main St,BELTON,SC,29627,United States of America,8643388777.0
1000953384,McDonald's,4280 W Jefferson St,JOLIET,IL,60431-4722,United States of America,8157253630.0
1000953385,McDonald's,42800 Mission Blvd,FREMONT,CA,94539-5301,United States of America,5106569375.0
1000953394,McDonald's,429 Memorial Ave,WEST SPRINGFIELD,MA,01089-4009,United States of America,4137879951.0
1000953400,McDonald's,4291 Mahoning Ave NW,WARREN,OH,44483-1928,United States of America,3308478522.0
1000953405,McDonald's,4297 Main St,LA PLACE,LA,70068-5944,United States of America,9856525171.0
1000953425,McDonald's,430 Elizabeth Ave,READING,PA,19605-2536,United States of America,6109218681.0
1000953432,McDonald's,430 N Queen St,LITTLESTOWN,PA,17340-1224,United States of America,7173598946.0
1000953435,McDonald's,430 Penn Ave,WILKINSBURG,PA,15221-2136,United States of America,4122432211.0
1000953442,McDonald's,430 Uvalde Rd,HOUSTON,TX,77015-3718,United States of America,7134555386.0
1000953445,McDonald's,430 Water St,CHARDON,OH,44024-1208,United States of America,4402866010.0
1000953449,McDonald's,4300 E Central Texas Expy,KILLEEN,TX,76543-7308,United States of America,2546803111.0
1000953454,McDonald's,4300 Meadows Ln,LAS VEGAS,NV,89107-3004,United States of America,7028785342.0
1000953456,McDonald's,4300 Osuna Rd NE,ALBUQUERQUE,NM,87109-4460,United States of America,5053449100.0
1000953469,McDonald's,4301 Menard Dr,HERMANTOWN,MN,55811-1520,United States of America,2182794011.0
1000953471,McDonald's,4301 NW 88th Ave,SUNRISE,FL,33351-6045,United States of America,9545721911.0
1000953472,McDonald's,4301 N Roxboro St,DURHAM,NC,27704-1827,United States of America,9194777954.0
1000953474,McDonald's,4301 Plank Rd,FREDERICKSBURG,VA,22407-0123,United States of America,5407858532.0
1000953484,McDonald's,4302 W Thunderbird Rd,GLENDALE,AZ,85306-5027,United States of America,6029782240.0
1000953489,McDonald's,4306 Bardstown Rd,LOUISVILLE,KY,40218-3234,United States of America,5024918640.0
1000953492,McDonald's,4306 Ogeechee Rd,SAVANNAH,GA,31405-1204,United States of America,9122333266.0
1000953495,McDonald's,4307 S Highway 27,CLERMONT,FL,34711-5349,United States of America,3522433185.0
1000953501,McDonald's,431 E Grand Ave,LAKE VILLA,IL,60046-7810,United States of America,8472650050.0
1000953503,McDonald's,431 Hartsville Crossing Blvd,HARTSVILLE,SC,29550-0713,United States of America,8433324752.0
1000953510,McDonald's,4310 Barnes Rd,COLORADO SPRINGS,CO,80917-1559,United States of America,7195721782.0
1000953535,McDonald's,4317 Northern Pike,MONROEVILLE,PA,15146-2807,United States of America,4123720360.0
1000953545,McDonald's,432 N Virginia St,RENO,NV,89501-1139,United States of America,7753226268.0
1000953553,McDonald's,4320 N Cicero Ave,CHICAGO,IL,60641-1533,United States of America,7736573550.0
1000953561,McDonald's,43210 Southern Walk Plz,BROADLANDS,VA,20148-4462,United States of America,7037297906.0
1000953588,McDonald's,4330 Southwest Blvd,SAN ANGELO,TX,76904-6318,United States of America,3259497787.0
1000953594,McDonald's,4331 Vance Jackson Rd,SAN ANTONIO,TX,78230-5320,United States of America,2103417886.0
1000953597,McDonald's,4333 W Hillsborough Ave,TAMPA,FL,33614-5500,United States of America,8138864311.0
1000953604,McDonald's,4338 W North Ave,CHICAGO,IL,60639-4855,United States of America,7733848165.0
1000953616,McDonald's,464 South Blvd,BREWTON,AL,36426-2776,United States of America,2518674540.0
1000953621,McDonald's,4340 Gateway Dr,GRAND FORKS,ND,58203-0822,United States of America,7017467980.0
1000953639,McDonald's,435 Atlantic Blvd,ATLANTIC BEACH,FL,32233-4021,United States of America,9042462067.0
1000953641,McDonald's,435 E 23rd St,FREMONT,NE,68025-2304,United States of America,4027213818.0
1000955638,McDonald's,50 Glen Rd,GARNER,NC,27529,United States of America,9196627934.0
1000955649,McDonald's,50 Maplewood Ave,GLOUCESTER,MA,01930-6212,United States of America,9782816227.0
1000955666,McDonald's,50 Waukegan Rd,DEERFIELD,IL,60015-5216,United States of America,8479452112.0
1000955676,McDonald's,50 W 9 Mile Rd,HAZEL PARK,MI,48030-1749,United States of America,2483995693.0
1000955692,McDonald's,500 E Algonquin Rd,ALGONQUIN,IL,60102-3044,United States of America,8476588262.0
1000955696,McDonald's,500 E Charles St,MUNCIE,IN,47305-2610,United States of America,7652848848.0
1000955697,McDonald's,500 E Division St,ROCKFORD,MI,49341-1323,United States of America,6168662550.0
1000955699,McDonald's,424 E Highway St,HOLDENVILLE,OK,74848-4015,United States of America,4053793966.0
1000955700,McDonald's,500 E Main St,HENRYETTA,OK,74437-4438,United States of America,9186527757.0
1000955712,McDonald's,500 Highway 290 W,BRENHAM,TX,77833-5404,United States of America,9798367797.0
1000955713,McDonald's,500 Highway 39,DENISON,IA,51442-2728,United States of America,7122636988.0
1000955737,McDonald's,500 NC Highway 9,BLACK MOUNTAIN,NC,28711-3829,United States of America,8286695062.0
1000955775,McDonald's,500 W Randolph St,MC LEANSBORO,IL,62859-1282,United States of America,6186435513.0
1000955779,McDonald's,500 W Tuscarawas Ave,BARBERTON,OH,44203-2545,United States of America,3307453681.0
1000955820,McDonald's,5001 McKinney Ranch Pkwy,MCKINNEY,TX,75070-8601,United States of America,9725299971.0
1000955832,McDonald's,5002 Welcome Way,DAVENPORT,IA,52806-3965,United States of America,5633863836.0
1000955834,McDonald's,5003 Moffett Rd,MOBILE,AL,36618-2207,United States of America,2513421560.0
1000955837,McDonald's,5005 Columbia Pike,ARLINGTON,VA,22204-2906,United States of America,7038209042.0
1000955846,McDonald's,5008 Township Line Rd,DREXEL HILL,PA,19026-4528,United States of America,6104467190.0
1000955848,McDonald's,5009 Santa Fe Dr,FAYETTEVILLE,NC,28303-2758,United States of America,9108677419.0
1000955857,McDonald's,501 E Dr Martin Luther King Jr Blvd,TAMPA,FL,33603-3901,United States of America,8132252626.0
1000955858,McDonald's,6013 E Dr Martin Luther King Jr Blvd,TAMPA,FL,33619-1101,United States of America,8136215961.0
1000955866,McDonald's,501 Frederick Rd,CATONSVILLE,MD,21228-4624,United States of America,4108694801.0
1000955874,McDonald's,501 Main Ave E,WEST FARGO,ND,58078-1929,United States of America,7012819092.0
1000955878,McDonald's,501 N Highway 83,MCCOOK,NE,69001-1915,United States of America,3083457474.0
1000955879,McDonald's,501 N Main St,SUMMERVILLE,SC,29483-6421,United States of America,8438219004.0
1000955881,McDonald's,501 N Mattis Ave,CHAMPAIGN,IL,61821-2401,United States of America,2173590588.0
1000955885,McDonald's,501 Old Smizer Mill Rd,FENTON,MO,63026-3537,United States of America,6363433713.0
1000955889,McDonald's,501 S Auburn St,COLFAX,CA,95713,United States of America,5303466088.0
1000955896,McDonald's,501 S Market St,LOUDONVILLE,OH,44842-1027,United States of America,4199944794.0
1000955901,McDonald's,501 State Road 46 E,NASHVILLE,IN,47448-8199,United States of America,8129884452.0
1000955911,McDonald's,501 W Imperial Hwy,LOS ANGELES,CA,90044-4222,United States of America,3237569006.0
1000955913,McDonald's,501 W Main St,DELPHI,IN,46923-1441,United States of America,7655649210.0
1000955915,McDonald's,501 W Sunshine St,SPRINGFIELD,MO,65807-2435,United States of America,4178624241.0
1000955916,McDonald's,501 W Washington St,NASHVILLE,NC,27856-1276,United States of America,2524593073.0
1000955917,McDonald's,501 Westbank Expy,WESTWEGO,LA,70094-4333,United States of America,5043285038.0
1000955921,McDonald's,5010 Delhi Ave,CINCINNATI,OH,45238-5343,United States of America,5139229407.0
1000955923,McDonald's,5010 Interstate 27,LUBBOCK,TX,79404-4432,United States of America,8067435200.0
1000955927,McDonald's,5010 Van Buren Blvd,RIVERSIDE,CA,92503-2667,United States of America,9516881111.0
1000955943,McDonald's,5016 Spring Forest Rd,RALEIGH,NC,27616-5340,United States of America,9199548880.0
1000955947,McDonald's,5017 W Highway 290,AUSTIN,TX,78735-6703,United States of America,5128928780.0
1000955949,McDonald's,5019 Torrance Blvd,TORRANCE,CA,90503-4115,United States of America,3105423167.0
1000955953,McDonald's,502 72nd Byp NW,GREENWOOD,SC,29649,United States of America,8642238754.0
1000955956,McDonald's,502 N Main St,GEORGETOWN,IL,61846-1712,United States of America,2176626122.0
1000955961,McDonald's,502 North Dr,HOPKINSVILLE,KY,42240-1882,United States of America,2708850021.0
1000953655,McDonald's,435 S Broadway St,LAKE ORION,MI,48362-2744,United States of America,2489298085.0
1000953662,McDonald's,4350 Palm Ave,SAN DIEGO,CA,92154-1714,United States of America,6196901186.0
1000953682,McDonald's,4360 Legacy Dr,FRISCO,TX,75034-0813,United States of America,9727315808.0
1000953686,McDonald's,4363 Business 220,BEDFORD,PA,15522-7761,United States of America,8146240789.0
1000953687,McDonald's,4364 Augusta Rd,LEXINGTON,SC,29073-7944,United States of America,8038086588.0
1000953689,McDonald's,43645 Challenger Way,LANCASTER,CA,93535-4111,United States of America,6619406824.0
1000953690,McDonald's,4365 11th St,ROCKFORD,IL,61109-3027,United States of America,8152298540.0
1000953707,McDonald's,4376 N State Road 59,BRAZIL,IN,47834-7561,United States of America,8124483493.0
1000953753,McDonald's,44 Division St,DERBY,CT,06418-1447,United States of America,2037349734.0
1000953755,McDonald's,44 E Main St,WEBSTER,MA,01570-2345,United States of America,5089439009.0
1000953769,McDonald's,44 S Park Dr,COLCHESTER,VT,05446-5862,United States of America,8026557747.0
1000953774,McDonald's,44 William S Canning Blvd,FALL RIVER,MA,02721-2338,United States of America,5086780300.0
1000953783,McDonald's,440 Keystone Ave,RENO,NV,89503-4302,United States of America,7753297444.0
1000953785,McDonald's,440 Mary Esther Cutoff,MARY ESTHER,FL,32569-0579,United States of America,8502442224.0
1000953792,McDonald's,440 S Lincoln St,BURLINGTON,CO,80807-2107,United States of America,7193465190.0
1000953797,McDonald's,440 Virginia Ave,PETERSBURG,WV,26847-1720,United States of America,3042579350.0
1000953812,McDonald's,4400 N Chouteau Trfy,KANSAS CITY,MO,64117-1256,United States of America,8164534583.0
1000953827,McDonald's,4401 Reisterstown Rd,BALTIMORE,MD,21215-6203,United States of America,4105784323.0
1000953840,McDonald's,4403 Harrison Ave,ROCKFORD,IL,61108-7927,United States of America,8153942049.0
1000953841,McDonald's,4403 Honoapiilani Hwy,LAHAINA,HI,96761-9255,United States of America,8086690032.0
1000953842,McDonald's,4403 N Front St,HARRISBURG,PA,17110-1709,United States of America,7172381048.0
1000953846,McDonald's,4404 N 30th St,OMAHA,NE,68111-2457,United States of America,4024513460.0
1000953855,McDonald's,4406 Kingwood Dr,KINGWOOD,TX,77339-3708,United States of America,2813609469.0
1000953860,McDonald's,4407 McMasters Ave,HANNIBAL,MO,63401-2239,United States of America,5732215711.0
1000953866,McDonald's,4409 Hwy 19,WINDSOR,WI,53598-9621,United States of America,6088463710.0
1000953883,McDonald's,4411 NE Sunset Blvd,RENTON,WA,98059-4009,United States of America,4252716551.0
1000953884,McDonald's,4411 W Rt.120,MCHENRY,IL,60050,United States of America,8153441377.0
1000953886,McDonald's,4412 Garrity Blvd,NAMPA,ID,83687-3142,United States of America,2084669096.0
1000953898,McDonald's,4418 S Shields Blvd,OKLAHOMA CITY,OK,73129-2806,United States of America,4056321483.0
1000953899,McDonald's,4418 Williams Dr,GEORGETOWN,TX,78628-1341,United States of America,5128639922.0
1000955963,McDonald's,502 Reisterstown Rd,BALTIMORE,MD,21208-5302,United States of America,4104846261.0
1000955972,McDonald's,502 W Stanley St,GRANITE FALLS,WA,98252-8749,United States of America,3606913844.0
1000955977,McDonald's,5020 City Ave,PHILADELPHIA,PA,19131-1440,United States of America,2158798950.0
1000955978,McDonald's,5020 Darrow Rd,STOW,OH,44224-1408,United States of America,3306559820.0
1000955991,McDonald's,5025 Peachtree Pkwy,NORCROSS,GA,30092-2524,United States of America,7705820177.0
1000956000,McDonald's,503 Belt Line Rd,COLLINSVILLE,IL,62234-4411,United States of America,6183457773.0
1000956003,McDonald's,503 Constitution Ave,PERKASIE,PA,18944-1248,United States of America,2154533681.0
1000956007,McDonald's,503 E Veterans Meml Dr,KAPLAN,LA,70548-5012,United States of America,3376438110.0
1000956014,McDonald's,503 N Lincoln Rd,ESCANABA,MI,49829-1424,United States of America,9067899435.0
1000956020,McDonald's,503 W Monroe Ave,LOWELL,AR,72745-8909,United States of America,4797703300.0
1000956036,McDonald's,504 E Lincoln Ave,OWENSVILLE,MO,65066,United States of America,5734375437.0
1000956041,McDonald's,542 John Raine Dr,RAINELLE,WV,25962-1468,United States of America,3044388533.0
1000956050,McDonald's,5040 S 76th St,GREENFIELD,WI,53220-4308,United States of America,4142826480.0
1000956063,McDonald's,505 A St,SUN PRAIRIE,WI,53590-2066,United States of America,6088376400.0
1000956072,McDonald's,505 Highway 12 E,STARKVILLE,MS,39759-5313,United States of America,6623231706.0
1000953900,McDonald's,4419 E Waterloo Rd,STOCKTON,CA,95215-2307,United States of America,2099312619.0
1000953901,McDonald's,44193 Fairground Rd,CALDWELL,OH,43724-9677,United States of America,7407327312.0
1000953902,McDonald's,442 E College Ave,STATE COLLEGE,PA,16801-5508,United States of America,8142315533.0
1000953908,McDonald's,442 Wyandotte St,BETHLEHEM,PA,18015-1530,United States of America,6106912033.0
1000953945,McDonald's,443 Moreland Ave SE,ATLANTA,GA,30316-1552,United States of America,4046350700.0
1000953946,McDonald's,605 N Duncan Byp,UNION,SC,29379-8602,United States of America,8644293506.0
1000953951,McDonald's,4430 E Thomas Rd,PHOENIX,AZ,85018-7608,United States of America,6028406281.0
1000953960,McDonald's,44345 Highway 17,VERNON,AL,35592-5028,United States of America,2056950752.0
1000953965,McDonald's,4435 Lyndale Ave N,MINNEAPOLIS,MN,55412-1436,United States of America,6125211200.0
1000953970,McDonald's,4439 Lemmon Ave,DALLAS,TX,75219-2143,United States of America,2145220697.0
1000953984,McDonald's,4440 Fox Valley Center Dr,AURORA,IL,60504-4117,United States of America,6308518080.0
1000953986,McDonald's,4440 Lone Tree Way,ANTIOCH,CA,94531-7413,United States of America,9257567689.0
1000953987,McDonald's,4440 N McCarty St,HOUSTON,TX,77013-3648,United States of America,7136736642.0
1000953989,McDonald's,4440 S Tryon St,CHARLOTTE,NC,28217-1820,United States of America,7045236334.0
1000954000,McDonald's,4444 Chiles Rd,DAVIS,CA,95616-4340,United States of America,5307535001.0
1000956073,McDonald's,55 Lincoln Blvd,LINCOLN,CA,95648-9389,United States of America,9164086805.0
1000956076,McDonald's,505 N Dallas Ave,LAMESA,TX,79331-4612,United States of America,8068726541.0
1000956081,McDonald's,505 N Main St,BELMONT,NC,28012-3130,United States of America,7048259711.0
1000956088,McDonald's,507 S Congress Blvd,SMITHVILLE,TN,37166-2021,United States of America,6155978944.0
1000956101,McDonald's,505 Waldron Rd,LA VERGNE,TN,37086-3533,United States of America,6157934310.0
1000956105,McDonald's,5050 Borgen Blvd NW,GIG HARBOR,WA,98332-7896,United States of America,2538514993.0
1000956108,McDonald's,5050 Hecker Rd,MANITOWOC,WI,54220-8323,United States of America,9206828504.0
1000956112,McDonald's,5050 N US Highway 23,OSCODA,MI,48750-9501,United States of America,9897393111.0
1000956113,McDonald's,5050 Old Buncombe Rd,GREENVILLE,SC,29617-8202,United States of America,8642469103.0
1000956119,McDonald's,5052 W Tennessee St,TALLAHASSEE,FL,32304-3555,United States of America,8505766669.0
1000956123,McDonald's,5055 Old Taylor Mill Rd,TAYLOR MILL,KY,41015-2052,United States of America,8595814885.0
1000956125,McDonald's,5056 S Walnut St,SOUTH BLOOMFIELD,OH,43103-1028,United States of America,7409832033.0
1000956131,McDonald's,506 Boones Creek Rd,JONESBOROUGH,TN,37659-5164,United States of America,4239131761.0
1000956139,McDonald's,506 N Tyler Rd,WICHITA,KS,67212-3633,United States of America,3167225371.0
1000956155,McDonald's,5060 W Cactus Rd,GLENDALE,AZ,85306-2237,United States of America,6025479242.0
1000954004,McDonald's,4445 Cane Run Rd,LOUISVILLE,KY,40216-4501,United States of America,5024488500.0
1000954011,McDonald's,445 E Holt Ave,POMONA,CA,91767-5539,United States of America,9096239703.0
1000954016,McDonald's,445 Oro Dam Blvd E,OROVILLE,CA,95965-5714,United States of America,5305346444.0
1000954017,McDonald's,445 Roosevelt Rd,GLEN ELLYN,IL,60137-5622,United States of America,6308581114.0
1000954020,McDonald's,445 S Wickham Rd,WEST MELBOURNE,FL,32904-1137,United States of America,3217265858.0
1000954028,McDonald's,4450 Gus Thomasson Rd,MESQUITE,TX,75150-2232,United States of America,9726810854.0
1000954036,McDonald's,4454 Ushy 17 & I 95,RICHMOND HILL,GA,31324,United States of America,9127563450.0
1000954044,McDonald's,446 S Randolph Ave,ELKINS,WV,26241-3762,United States of America,3046368568.0
1000954057,McDonald's,4469 Waialo Rd,ELEELE,HI,96705,United States of America,8083350301.0
1000954069,McDonald's,4478 Black Horse Pike,MAYS LANDING,NJ,08330-3100,United States of America,6099099380.0
1000954071,McDonald's,4478 Columbia Rd,MARTINEZ,GA,30907-4253,United States of America,7068607949.0
1000954079,McDonald's,4480 E Olympic Blvd,LOS ANGELES,CA,90023-2029,United States of America,3232625355.0
1000954080,McDonald's,4480 N State Road 7,CORAL SPRINGS,FL,33073-3353,United States of America,9549339525.0
1000954093,McDonald's,449 Foothill Blvd,LA CANADA FLINTRIDGE,CA,91011-3504,United States of America,8187905043.0
1000954095,McDonald's,449 Harold Bentley Ave,FAIRBANKS,AK,99701-3177,United States of America,9074510770.0
1000956157,McDonald's,5065 Clairemont Dr,SAN DIEGO,CA,92117-2710,United States of America,8582743344.0
1000956158,McDonald's,5065 Main St,TRUMBULL,CT,06611-4213,United States of America,2033717040.0
1000956161,McDonald's,50656 Radcliff St,OSSEO,WI,54758-8743,United States of America,7155973995.0
1000956164,McDonald's,507 Flatbush Ave,HARTFORD,CT,06106-3601,United States of America,8609531305.0
1000956201,McDonald's,609 S Davis St,NASHVILLE,GA,31639-2444,United States of America,2296865353.0
1000956206,McDonald's,5090 Commercial St SE,SALEM,OR,97306-1022,United States of America,5033916641.0
1000956207,McDonald's,5090 E I 20 Service Rd S,WILLOW PARK,TX,76087-3218,United States of America,8174417454.0
1000956210,McDonald's,5090 NC Highway 87 S,FAYETTEVILLE,NC,28306-3391,United States of America,9104857373.0
1000956219,McDonald's,51 3rd St S,JACKSONVILLE,FL,32250-6808,United States of America,9042494766.0
1000956227,McDonald's,515 Gallivan Blvd,DORCHESTER CENTER,MA,02124-5415,United States of America,6172820070.0
1000956235,McDonald's,51 Tunnel Rd,ASHEVILLE,NC,28805-1229,United States of America,8282546715.0
1000956254,McDonald's,510 N Orchard St,BOISE,ID,83706-1979,United States of America,2083360711.0
1000956257,McDonald's,510 S Michigan Ave,SAGINAW,MI,48602-1525,United States of America,9897994330.0
1000956258,McDonald's,510 Sagamore Pkwy N,LAFAYETTE,IN,47904-2828,United States of America,7654481433.0
1000956268,McDonald's,5100 Harry Truman Dr,GRANDVIEW,MO,64030,United States of America,8167631343.0
1000954103,McDonald's,44900 Ford Rd,CANTON,MI,48187-2939,United States of America,7344593313.0
1000954114,McDonald's,4499 W State Highway 46,BLOOMINGTON,IN,47404,United States of America,8128760987.0
1000954124,McDonald's,45 E Hollis St,NASHUA,NH,03060-6363,United States of America,6038803050.0
1000954127,McDonald's,45 Jay Scutti Blvd,ROCHESTER,NY,14623-2525,United States of America,5852920060.0
1000954137,McDonald's,45 State St,BELOIT,WI,53511-6233,United States of America,6083623900.0
1000954157,McDonald's,450 Grapevine Hwy,HURST,TX,76054-2743,United States of America,8174793835.0
1000954160,McDonald's,450 W Highway 105,MONUMENT,CO,80132-9125,United States of America,7194880044.0
1000954161,McDonald's,450 Highway 65 N,CONWAY,AR,72032-3507,United States of America,5013294040.0
1000954168,McDonald's,450 N Merrifield Rd,DALLAS,TX,75211-7048,United States of America,2143300327.0
1000954169,McDonald's,450 N Milford Rd,HIGHLAND,MI,48357-4540,United States of America,2488899377.0
1000954198,McDonald's,4500 A No Main,ROSWELL,NM,88201,United States of America,5756222322.0
1000954202,McDonald's,4500 Twin City Hwy,GROVES,TX,77619-3036,United States of America,4099632244.0
1000954204,McDonald's,U S Hwy 17 Bypass,MYRTLE BEACH,SC,29577,United States of America,8432935858.0
1000954208,McDonald's,4501 19th Ave S,FARGO,ND,58103-7701,United States of America,7012812348.0
1000954209,McDonald's,4501 E Ben White Blvd,AUSTIN,TX,78741-7209,United States of America,5129127511.0
1000956280,McDonald's,5101 Pointe of Tampa Way,TAMPA,FL,33647-3506,United States of America,8138669721.0
1000956292,McDonald's,5107 S John Young Pkwy,ORLANDO,FL,32839-5021,United States of America,4078515699.0
1000956297,McDonald's,511 E Adrian St,BLISSFIELD,MI,49228-1361,United States of America,5174864177.0
1000956300,McDonald's,511 Hercules St,SAN DIEGO,CA,92145-0001,United States of America,8582710481.0
1000956308,McDonald's,419 W 27th St,SCOTTSBLUFF,NE,69361-4311,United States of America,3086326511.0
1000956310,McDonald's,511 W Liberty St,WAUCONDA,IL,60084-2470,United States of America,8475260288.0
1000956321,McDonald's,5111 Pearl St,BELVIDERE,IL,61008-9260,United States of America,8155441972.0
1000956330,McDonald's,5114 Northfield Rd,MAPLE HEIGHTS,OH,44137-2107,United States of America,2165810289.0
1000956332,McDonald's,5115 Dallas Hwy,POWDER SPRINGS,GA,30127-4492,United States of America,7704258173.0
1000956337,McDonald's,5115 Old National Hwy,COLLEGE PARK,GA,30349-3217,United States of America,4047660659.0
1000956342,McDonald's,5616 Tavilla Cir,NAPLES,FL,34110-3302,United States of America,2395936055.0
1000956357,McDonald's,512 S 1st Ave,LA GRANGE,KY,40031,United States of America,5022221928.0
1000956363,McDonald's,5120 W Baseline Rd,LAVEEN,AZ,85339-2971,United States of America,6022370950.0
1000956369,McDonald's,5147 Murfreesboro Rd,LA VERGNE,TN,37086-2713,United States of America,6157932032.0
1000956394,McDonald's,5133 W North Ave,CHICAGO,IL,60639-4435,United States of America,7732378655.0
1000954214,McDonald's,4502 E Washington Ave,MADISON,WI,53704-3234,United States of America,6082494500.0
1000954225,McDonald's,4503 Garth Rd,BAYTOWN,TX,77521-2217,United States of America,2814206082.0
1000954227,McDonald's,4503 Interstate 35 N,LACY LAKEVIEW,TX,76705-7006,United States of America,2548670404.0
1000954235,McDonald's,4505 E Cactus Rd,PHOENIX,AZ,85032-7701,United States of America,6029961140.0
1000954240,McDonald's,4505 Highway 146,BACLIFF,TX,77518-2816,United States of America,2813395949.0
1000954281,McDonald's,4514 Telegraph Ave,OAKLAND,CA,94609-2020,United States of America,5106547087.0
1000954285,McDonald's,4515 Pacific Ave,STOCKTON,CA,95207-7694,United States of America,2099522288.0
1000954300,McDonald's,4521 John Tyler Hwy,WILLIAMSBURG,VA,23185-2453,United States of America,7572532088.0
1000954310,McDonald's,4526 Erdman Ave,BALTIMORE,MD,21213,United States of America,4104839723.0
1000954316,McDonald's,453 Redington Dr,SOUTH ELGIN,IL,60177-3312,United States of America,8474880200.0
1000954317,McDonald's,453 S Main St,ADAMS,WI,53910-9330,United States of America,6083392875.0
1000954321,McDonald's,4530 Woodrow Bean,EL PASO,TX,79924-4408,United States of America,9157590552.0
1000954332,McDonald's,454 Cassat Ave,JACKSONVILLE,FL,32254-3768,United States of America,9047811197.0
1000954341,McDonald's,4540 Ashford Dunwoody Rd NE,DUNWOODY,GA,30346-1515,United States of America,7705228950.0
1000954342,McDonald's,4541 S Emerson Ave,INDIANAPOLIS,IN,46203-5931,United States of America,3177820737.0
1000956396,McDonald's,5135 Northern Blvd,WOODSIDE,NY,11377-1732,United States of America,7185453287.0
1000956398,McDonald's,5136 Nesconset Hwy,PORT JEFFERSON STATION,NY,11776-1302,United States of America,6319281460.0
1000956438,McDonald's,515 E Alto Rd,KOKOMO,IN,46902-4312,United States of America,7654552493.0
1000956439,McDonald's,515 E Loop 281,LONGVIEW,TX,75605-5001,United States of America,9036636808.0
1000956443,McDonald's,515 Haggerty Hwy,COMMERCE TOWNSHIP,MI,48390-3901,United States of America,2489605071.0
1000956451,McDonald's,515 S Truman Blvd,FESTUS,MO,63028-2232,United States of America,6369312797.0
1000956452,McDonald's,515 S U S 23,STANDISH,MI,48658,United States of America,9898469561.0
1000956454,McDonald's,515 S Willow Ave,COOKEVILLE,TN,38501-3726,United States of America,9315280170.0
1000956457,McDonald's,515 Solomons Island Rd N,CALIFORNIA,MD,20678-3911,United States of America,4105352246.0
1000956460,McDonald's,515 E Main St,BATTLE GROUND,WA,98604-4526,United States of America,3606879666.0
1000956461,McDonald's,515 W Main St,BRANSON,MO,65616-9100,United States of America,4173341490.0
1000956470,McDonald's,5150 Sheridan Dr,WILLIAMSVILLE,NY,14221-4623,United States of America,7168391099.0
1000956482,McDonald's,5153 W Chicago Ave,CHICAGO,IL,60651-2904,United States of America,7732874687.0
1000956493,McDonald's,516 Highway 19 S,MERIDIAN,MS,39301-4617,United States of America,6014852830.0
1000956509,McDonald's,521 15th St,TUSCALOOSA,AL,35401-4707,United States of America,2057594561.0
1000954354,McDonald's,4545 Woodrow Bean,EL PASO,TX,79924-4409,United States of America,9157579107.0
1000954356,McDonald's,4546 N Kedzie Ave,CHICAGO,IL,60625-4511,United States of America,7735834395.0
1000954372,McDonald's,21011 S La Grange Rd,FRANKFORT,IL,60423-7753,United States of America,8154696300.0
1000954387,McDonald's,4550 N Cumberland Ave,CHICAGO,IL,60656-4235,United States of America,7736254343.0
1000954392,McDonald's,45510 Michigan Ave,CANTON,MI,48188-2472,United States of America,7343979186.0
1000954400,McDonald's,4555 Johnston St,LAFAYETTE,LA,70503-4235,United States of America,3379848028.0
1000954410,McDonald's,456 Great Oak Dr,WAITE PARK,MN,56387-2505,United States of America,3202306646.0
1000954413,McDonald's,456 S Stone Mtn Lithonia Rd,STONE MOUNTAIN,GA,30088-1502,United States of America,7704986747.0
1000954414,McDonald's,456 S West St,WICHITA,KS,67213-2108,United States of America,3169458411.0
1000954420,McDonald's,4561 Salt Lake Blvd,HONOLULU,HI,96818-3167,United States of America,8084834750.0
1000954422,McDonald's,4565 Erin Ln,EAGAN,MN,55122-2359,United States of America,6514523179.0
1000954439,McDonald's,4575 Lasalle St,MANDEVILLE,LA,70471-6412,United States of America,9856267366.0
1000954456,McDonald's,4589 General Meyer Ave,NEW ORLEANS,LA,70131-3530,United States of America,5043922440.0
1000954471,McDonald's,4 Main St,MAYNARD,MA,01754-2506,United States of America,9788978995.0
1000954500,McDonald's,460 US Highway 46,FAIRFIELD,NJ,07004-1906,United States of America,9738821251.0
1000956512,McDonald's,517 E Main St,EMMITSBURG,MD,21727-9174,United States of America,3014473663.0
1000956513,McDonald's,517 Route 111,HAUPPAUGE,NY,11788-4338,United States of America,6317241168.0
1000956519,McDonald's,517 W 3rd Ave,SPOKANE,WA,99201-4303,United States of America,5094557911.0
1000956523,McDonald's,5170 Park Blvd N,PINELLAS PARK,FL,33781-3414,United States of America,7275447333.0
1000956540,McDonald's,518 W 30th St,CONNERSVILLE,IN,47331-2502,United States of America,7658253551.0
1000956547,McDonald's,5185 S Jefferson,LAMONT,FL,32336-7250,United States of America,8509974979.0
1000956556,McDonald's,5191 N Teutonia Ave,MILWAUKEE,WI,53209-5541,United States of America,4144614940.0
1000956560,McDonald's,5195 Elevator Rd,ROSCOE,IL,61073-9229,United States of America,8156239150.0
1000956562,McDonald's,5199 N Keystone Ave,INDIANAPOLIS,IN,46205-1518,United States of America,3172029280.0
1000956567,McDonald's,52 Fulton St,NEW YORK,NY,10038-1804,United States of America,2125282930.0
1000956571,McDonald's,8522 Seneca Tpke,NEW HARTFORD,NY,13413-4964,United States of America,3157354722.0
